uncertain_id,title,authors,year,venue,doi,url,source,screen_reason,second_pass_recommendation,confidence,rationale,manual_final_decision,manual_notes
UT-0263,Adopting distributed ledger technology for the sustainable construction industry: evaluating the barriers using Ordinal Priority Approach,Mahsa Sadeghi; Amin Mahmoudi; Xiaopeng Deng,2021,Environmental Science and Pollution Research,10.1007/s11356-021-16376-y,https://doi.org/10.1007/s11356-021-16376-y,openalex,no_abstract_title_partial,likely_exclude,low,No abstract and insufficient institutional/technical detail in title.,,
UT-0264,Exploring the application of blockchain to humanitarian supply chains: insights from Humanitarian Supply Blockchain pilot project,Hossein Baharmand; Amin Maghsoudi; Giulio Coppi,2021,International Journal of Operations & Production Management,10.1108/ijopm-12-2020-0884,https://doi.org/10.1108/ijopm-12-2020-0884,openalex,generic_blockchain_institutional,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0265,A Blockchain-Based Trust Model for the Internet of Things Supply Chain Management,Mabrook Al‐Rakhami; Majed Al‐Mashari,2021,Sensors,10.3390/s21051759,https://doi.org/10.3390/s21051759,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0266,"Fintech Frontiers in Quantum Computing, Fractals, and Blockchain Distributed Ledger: Paradigm Shifts and Open Innovation",Narcisa Roxana Moşteanu; Alessio Faccia,2021,Journal of Open Innovation Technology Market and Complexity,10.3390/joitmc7010019,https://doi.org/10.3390/joitmc7010019,openalex,tech_only_no_context,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0267,IoT-CCAC: a blockchain-based consortium capability access control approach for IoT,Mohammed Amine Bouras; Boming Xia; Adnan Omer Abuassba; Huansheng Ning; Qinghua Lu,2021,PeerJ Computer Science,10.7717/peerj-cs.455,https://doi.org/10.7717/peerj-cs.455,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0268,Application of Hyperledger in the Hospital Information Systems: A Survey,Zeqi Leng; Zhenjiang Tan; Kunhao Wang,2021,IEEE Access,10.1109/access.2021.3112608,https://doi.org/10.1109/access.2021.3112608,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0269,Analysis of challenges for blockchain adoption within the Indian public sector: an interpretive structural modelling approach,Nripendra P. Rana; Yogesh K. Dwivedi; David L. Hughes,2021,Information Technology and People,10.1108/itp-07-2020-0460,https://doi.org/10.1108/itp-07-2020-0460,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0270,Blockchain Technology and its Applications Across Multiple Domains: A Survey,Wajde Baiod; Janet Light; Aniket Mahanti,2021,Journal of international technology and information management,10.58729/1941-6679.1482,https://doi.org/10.58729/1941-6679.1482,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0271,A Novel Secure Blockchain Framework for Accessing Electronic Health Records Using Multiple Certificate Authority,Aitizaz Ali; Hasliza A. Rahim; Jehad Ali; Muhammad Fermi Pasha; Mehedi Masud; Ateeq Ur Rehman; Can Chen; Mohammed Baz,2021,Applied Sciences,10.3390/app11219999,https://doi.org/10.3390/app11219999,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0272,FogChain: A Fog Computing Architecture Integrating Blockchain and Internet of Things for Personal Health Records,André Henrique Mayer; Vinicius Facco Rodrigues; Cristiano André da Costa; Rodrigo da Rosa Righi; Alex Roehrs; Rodolfo Stoffel Antunes,2021,IEEE Access,10.1109/access.2021.3109822,https://doi.org/10.1109/access.2021.3109822,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0273,Hyperledger blockchain enabled secure medical record management with deep learning-based diagnosis model,Naresh Sammeta; Latha Parthiban,2021,Complex & Intelligent Systems,10.1007/s40747-021-00549-w,https://doi.org/10.1007/s40747-021-00549-w,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0274,IoT Big Data provenance scheme using blockchain on Hadoop ecosystem,Houshyar Honar Pajooh; Mohammad A. Rashid; Fakhrul Alam; Serge Demidenko,2021,Journal Of Big Data,10.1186/s40537-021-00505-y,https://doi.org/10.1186/s40537-021-00505-y,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0275,appXchain: Application-Level Interoperability for Blockchain Networks,Mohammad Madine; Khaled Salah; Raja Jayaraman; Yousof Al-Hammadi; Junaid Arshad; Ibrar Yaqoob,2021,IEEE Access,10.1109/access.2021.3089603,https://doi.org/10.1109/access.2021.3089603,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0276,Blockchain-Aware Distributed Dynamic Monitoring: A Smart Contract for Fog-Based Drone Management in Land Surface Changes,Abdullah Ayub Khan; Zaffar Ahmed Shaikh; Asif Ali Laghari; Sami Bourouis; Asif Ali Wagan; Ghulam Ali Alias Atif Ali,2021,Atmosphere,10.3390/atmos12111525,https://doi.org/10.3390/atmos12111525,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0277,When Measurements Meet Blockchain: On Behalf of an Inter-NMI Network,Mahbuba Moni; Wilson S. Melo; Daniel Peters; Raphael C. S. Machado,2021,Sensors,10.3390/s21051564,https://doi.org/10.3390/s21051564,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0278,Blockchain‐Based DNS Root Zone Management Decentralization for Internet of Things,Yu Zhang; Wenfeng Liu; Zhongda Xia; Zhongze Wang; Lu Liu; Weizhe Zhang; Hongli Zhang; Binxing Fang,2021,Wireless Communications and Mobile Computing,10.1155/2021/6620236,https://doi.org/10.1155/2021/6620236,openalex,tech_with_weak_signal,likely_exclude,medium,Abstract is dominated by generic or off-scope signals and lacks clear institutional-consortium evidence.,,
UT-0279,Physical Internet: First results and next challenges,Éric Ballot; Benoît Montreuil; Zach G. Zacharia,2021,Journal of Business Logistics,10.1111/jbl.12268,https://doi.org/10.1111/jbl.12268,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0280,Blockchain drivers to achieve sustainable food security in the Indian context,Vinay Surendra Yadav; A.R. Singh; Rakesh D. Raut; Naoufel Cheikhrouhou,2021,Annals of Operations Research,10.1007/s10479-021-04308-5,https://doi.org/10.1007/s10479-021-04308-5,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0281,SmartCon: A Blockchain-Based Framework for Smart Contracts and Transaction Management,Muhammad Muneeb; Zeeshan Raza; Irfan Ul Haq; Omair Shafiq,2021,IEEE Access,10.1109/access.2021.3135562,https://doi.org/10.1109/access.2021.3135562,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0282,Research on the Application of Blockchain in Smart Healthcare: Constructing a Hierarchical Framework,Xiaomin Du; Beibei Chen; Ming Ma; Yanjiao Zhang,2021,Journal of Healthcare Engineering,10.1155/2021/6698122,https://doi.org/10.1155/2021/6698122,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0283,The Sustainable Development of Financial Topic Detection and Trend Prediction by Data Mining,Yunmei Liu; Shuai Zhang; Min Chen; Yenchun Jim Wu; Zhengxian Chen,2021,Sustainability,10.3390/su13147585,https://doi.org/10.3390/su13147585,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0284,"Harnessing the Power of Smart and Connected Health to Tackle COVID-19: IoT, AI, Robotics, and Blockchain for a Better World",Farshad Firouzi; Bahar Farahani; Mahmoud Daneshmand; Kathy Grise; JaeSeung Song; Roberto Saracco; Lucy Lu Wang; Kyle Lo; Plamen Angelov; Eduardo Soares; Po‐Shen Loh; Zeynab Talebpour; Reza Moradi; Mohsen Goodarzi; Haleh Ashraf; Mohammad Talebpour; Alireza Talebpour; Luca Romeo; Rupam Das; Hadi Heidari; Dana K. Pasquale; James Moody; Chris Woods; Erich Huang; Payam Barnaghi; Majid Sarrafzadeh; Ron Li; Kristen L. Beck; Olexandr Isayev; Nak-Myoung Sung; Zelun Luo,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3073904,https://doi.org/10.1109/jiot.2021.3073904,openalex,tech_only_no_context,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0285,Towards a Blockchain Assisted Patient Owned System for Electronic Health Records,Tomilayo Fatokun; Avishek Nag; Sachin Sharma,2021,Electronics,10.3390/electronics10050580,https://doi.org/10.3390/electronics10050580,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0286,Endogenous Trusted DRL-Based Service Function Chain Orchestration for IoT,Shaoyong Guo; Yuanyuan Qi; Yi Jin; Wenjing Li; Xuesong Qiu; Luoming Meng,2021,IEEE Transactions on Computers,10.1109/tc.2021.3051681,https://doi.org/10.1109/tc.2021.3051681,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0287,A consortium blockchain based energy trading scheme for Electric Vehicles in smart cities,Rabiya Khalid; Muhammad Waseem Malik; Turki Ali Alghamdi; Nadeem Javaid,2021,Journal of Information Security and Applications,10.1016/j.jisa.2021.102998,https://doi.org/10.1016/j.jisa.2021.102998,openalex,no_abstract_but_title_relevant,needs_manual,medium,"No abstract available, but title has potentially relevant institutional or consortium signal.",,
UT-0288,Ocular Imaging Standardization for Artificial Intelligence Applications in Ophthalmology: the Joint Position Statement and Recommendations From the Asia-Pacific Academy of Ophthalmology and the Asia-Pacific Ocular Imaging Society,Daniel Ting; Tien Yin Wong; Ki Ho Park; Carol Y. Cheung; Clement C. Tham; Dennis S.C. Lam,2021,Asia-Pacific Journal of Ophthalmology,10.1097/apo.0000000000000421,https://doi.org/10.1097/apo.0000000000000421,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0289,BigchainDB for Precision Agriculture Data Sharing: A Feasibility Study,"Dzafic, Z; Milosavljevic, B; Cucak, M; Pavlovic, S",2026,FUTURE INTERNET,10.3390/fi18030121,WOS:001726087600001,wos,generic_blockchain_institutional,likely_exclude,medium,Abstract is dominated by generic or off-scope signals and lacks clear institutional-consortium evidence.,,
UT-0290,MARTSIA: Enabling Data Confidentiality for Blockchain-Based Process Execution,"Marangone, E; Di Ciccio, C; Friolo, D; Nemmi, EN; Venturi, D; Weber, I",2024,"ENTERPRISE DESIGN, OPERATIONS, AND COMPUTING, EDOC 2023",10.1007/978-3-031-46587-1_4,WOS:001286479000004,wos,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0291,Harmonizing Sensitive Data Exchange and Double-spending Prevention Through Blockchain and Digital Wallets: The Case of E-prescription Management,"Schlatt, V; Sedlmeir, J; Traue, J; Völter, F",2023,DISTRIBUTED LEDGER TECHNOLOGIES: RESEARCH AND PRACTICE,10.1145/3571509,WOS:001618376700006,wos,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0292,CertificateChain: decentralized healthcare training certificate management system using blockchain and smart contracts,"Tellew, J; Kuo, TT",2022,JAMIA OPEN,10.1093/jamiaopen/ooac019,WOS:000769066900001,wos,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
