candidate_id,title,year,venue,doi,source,fulltext_access,fulltext_source,landing_page_url,pdf_url,text_source,text_length,agent_fulltext_decision,agent_reason_code,agent_confidence,agent_rationale
FT-0106,Data Storage and Sharing Scheme Based on Hyperledger Fabric,2022,"2022 2nd International Conference on Computational Modeling, Simulation and Data Analysis (CMSDA)",10.1109/CMSDA58069.2022.00056,ieee,unknown,openalex,http://dx.doi.org/10.1109/cmsda58069.2022.00056,,landing_html,809,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0107,Blockchain Technology: A Comprehensive Review and Future Directions,2023,2023 Second International Conference on Augmented Intelligence and Sustainable Systems (ICAISS),10.1109/ICAISS58487.2023.10250707,ieee,unknown,openalex,https://doi.org/10.1109/icaiss58487.2023.10250707,,landing_html,817,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0108,Electronic Health Records & Data Management using Hyperledger fabric in Blockchain,2023,2023 International Conference on Computer Communication and Informatics (ICCCI),10.1109/ICCCI56745.2023.10128294,ieee,unknown,openalex,https://doi.org/10.1109/iccci56745.2023.10128294,,landing_html,832,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0109,Blockchain for Enhancing Security and Privacy in the Smart Healthcare,2024,Digital Twin and Blockchain for Smart Cities,10.1002/9781394303564.ch16,ieee,unknown,openalex,https://doi.org/10.1002/9781394303564.ch16,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0110,Blockchain Sharding based Federated Learning Empowered with NFT-based Privacy-Preserving Model Sharing,2024,2024 6th International Conference on Pattern Analysis and Intelligent Systems (PAIS),10.1109/PAIS62114.2024.10541291,ieee,unknown,openalex,http://dx.doi.org/10.1109/pais62114.2024.10541291,,landing_html,852,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0114,Priv-Face: A Privacy-Preserving Face Recognition Approach Based on Homomorphic Encryption and Blockchain,2025,"2025 9th International Conference on Information Technology, Information Systems and Electrical Engineering (ICITISEE)",10.1109/ICITISEE68184.2025.11355016,ieee,unknown,openalex,https://doi.org/10.1109/icitisee68184.2025.11355016,,landing_html,854,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0116,Towards achieving confidentiality in Hyperledger Fabric,2022,2022 IEEE International Conference on Blockchain (Blockchain),10.1109/Blockchain55522.2022.00060,ieee,unknown,openalex,https://doi.org/10.1109/blockchain55522.2022.00060,,landing_html,805,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0117,Toward the InterPlanetary Health Layer for the Internet of Medical Things With Distributed Ledgers and Storages,2022,IEEE Access,10.1109/ACCESS.2022.3196933,ieee,open,openalex,https://doi.org/10.1109/access.2022.3196933,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09851630.pdf,landing_html,858,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0118,"An Auditable, Privacy-Preserving, Transparent Unspent Transaction Output Model for Blockchain-Based Central Bank Digital Currency",2024,IEEE Open Journal of the Computer Society,10.1109/OJCS.2024.3486193,ieee,open,openalex,https://doi.org/10.1109/ojcs.2024.3486193,,landing_html,876,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0119,IBC: An Integrated framework combining blockchain with BPMN choreography to enhance multi-party collaboration,2024,2024 IEEE International Conference on Web Services (ICWS),10.1109/ICWS62655.2024.00067,ieee,unknown,openalex,https://doi.org/10.1109/icws62655.2024.00067,,landing_html,859,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0120,Data Protection in Permissioned Blockchains using Privilege Separation,2023,2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),10.1109/COMSNETS56262.2023.10041304,ieee,unknown,openalex,https://doi.org/10.1109/comsnets56262.2023.10041304,,landing_html,820,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0121,In pursuit of appropriate private blockchain platform for higher education institutions,2023,2023 22nd International Symposium INFOTEH-JAHORINA (INFOTEH),10.1109/INFOTEH57020.2023.10094098,ieee,unknown,openalex,http://dx.doi.org/10.1109/infoteh57020.2023.10094098,,landing_html,837,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0123,Using blockchain to improve data management in the vINCI Platform,2023,2023 24th International Conference on Control Systems and Computer Science (CSCS),10.1109/CSCS59211.2023.00102,ieee,unknown,openalex,http://dx.doi.org/10.1109/cscs59211.2023.00102,,landing_html,815,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0124,Integrated Blockchain Layer for Hybrid Banking (IBL-HB): A Decentralized Infrastructure for Seamless Coexistence of Digital Currencies and Traditional Banking,2025,2025 International Conference on Innovations and Emerging Technologies In AI & Communication Systems (IETACS),10.1109/IETACS68750.2025.11385638,ieee,unknown,openalex,https://doi.org/10.1109/ietacs68750.2025.11385638,,landing_html,908,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0126,Increasing data availability and fault tolerance for decentralized collaborative data-sharing systems,2022,2022 17th Conference on Computer Science and Intelligence Systems (FedCSIS),10.15439/2022F183,ieee,open,openalex,https://doi.org/10.15439/2022f183,https://annals-csis.org/proceedings/2022/drp/pdf/183.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0127,Research on Supply Chain Data Security Optimization and Its Economic Benefits Based on Blockchain,2025,"2025 IEEE International Conference on Electronics, Energy Systems and Power Engineering (EESPE)",10.1109/EESPE63401.2025.10986952,ieee,unknown,openalex,https://doi.org/10.1109/eespe63401.2025.10986952,,landing_html,847,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0130,Privacy-Preserving Initial Public Offering using SCALE-MAMBA and Hyperledger Fabric,2021,2021 IEEE 30th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),10.1109/WETICE53228.2021.00027,ieee,unknown,openalex,https://doi.org/10.1109/wetice53228.2021.00027,,landing_html,833,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0131,SV-DEMR: An Electronic Medical Record Data Sharing Scheme Based on Searchable and Verifiable Encryption via Consortium Blockchain,2022,2022 International Conference on Blockchain Technology and Information Security (ICBCTIS),10.1109/ICBCTIS55569.2022.00038,ieee,unknown,openalex,https://doi.org/10.1109/icbctis55569.2022.00038,,landing_html,879,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0132,"Optimizing Packet Transmission for Ledger-Based Points Transfer System in LPWAN: Solutions, Evaluation and Standardization",2021,2021 ITU Kaleidoscope: Connecting Physical and Virtual Worlds (ITU K),10.23919/ITUK53220.2021.9662101,ieee,unknown,openalex,https://doi.org/10.23919/ituk53220.2021.9662101,,landing_html,872,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0133,Consortium Blockchain Model to Improve Transparency of Property Investment,2025,"2025 IEEE 2nd International Conference on Cryptography, Informatics, and Cybersecurity (ICoCICs)",10.1109/ICoCICs68032.2025.11384012,ieee,unknown,openalex,https://doi.org/10.1109/icocics68032.2025.11384012,,landing_html,824,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0134,Cos-CBDC: Design and Implementation of CBDC on Cosmos Blockchain,2021,2021 22nd Asia-Pacific Network Operations and Management Symposium (APNOMS),10.23919/APNOMS52696.2021.9562672,ieee,unknown,openalex,https://doi.org/10.23919/apnoms52696.2021.9562672,,landing_html,814,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0135,DeSAT: Towards Transparent and Decentralized University Counselling Process,2022,2022 IEEE International Conference on Blockchain (Blockchain),10.1109/Blockchain55522.2022.00029,ieee,unknown,openalex,https://doi.org/10.1109/blockchain55522.2022.00029,,landing_html,825,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0136,Designing a Central Bank Digital Currency (CBDC) Retail Model as a Payment System,2023,2023 10th International Conference on ICT for Smart Society (ICISS),10.1109/ICISS59129.2023.10291775,ieee,unknown,openalex,https://doi.org/10.1109/iciss59129.2023.10291775,,landing_html,831,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0137,Privacy-Preserving for Blockchain-Enabled Cold-Chain Logistics System With IoV and Linkable Ring Signature,2024,IEEE Transactions on Vehicular Technology,10.1109/TVT.2024.3391419,ieee,unknown,openalex,https://doi.org/10.1109/tvt.2024.3391419,,landing_html,853,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0139,Secure and Transparent Blockchain Donations: An Attribute-Based Access Control (ABAC) Framework for Enhanced Donor Control,2024,2024 IEEE International Conference on Blockchain and Distributed Systems Security (ICBDS),10.1109/ICBDS61829.2024.10837149,ieee,unknown,openalex,https://doi.org/10.1109/icbds61829.2024.10837149,,landing_html,872,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0140,"hChain 4.0: A Permissioned Blockchain Framework for Secure, Privacy-Preserving, and Scalable EHR Management",2025,"2025 1st International Conference on Secure IoT, Assured and Trusted Computing (SATC)",10.1109/SATC65530.2025.11137324,ieee,unknown,openalex,https://doi.org/10.1109/satc65530.2025.11137324,,landing_html,857,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0141,Blockchain-Based Governance for Autonomous Weapon Systems,2025,IEEE Access,10.1109/ACCESS.2025.3601362,ieee,open,openalex,https://doi.org/10.1109/access.2025.3601362,,landing_html,804,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0143,Data Protection and Export for Transaction Ledgers in Permissioned Blockchain Platforms,2022,2022 IEEE 19th International Conference on Software Architecture Companion (ICSA-C),10.1109/ICSA-C54293.2022.00042,ieee,unknown,openalex,https://doi.org/10.1109/icsa-c54293.2022.00042,,landing_html,837,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0145,"A Quantum-Resistant Privacy-Preserving Framework for Consortium Blockchains Using Blind Signatures, Hierarchical Fully Homomorphic Encryption, and Zero-Knowledge Proofs",2025,"2025 1st International Conference on Secure IoT, Assured and Trusted Computing (SATC)",10.1109/SATC65530.2025.11137073,ieee,unknown,openalex,https://doi.org/10.1109/satc65530.2025.11137073,,landing_html,918,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0146,Securing Legal Identity for Third-Gender Individuals Using Distributed Ledger-Based Verification Systems,2026,"2026 International Conference on Communication, Computing and Emerging Technologies (IC3ET)",10.1109/IC3ET64989.2026.11467284,ieee,unknown,openalex,https://doi.org/10.1109/ic3et64989.2026.11467284,,landing_html,854,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
